Mod:Item:MetaData, Localized Name
tconstruct:hand_guard:0, Void Hand Guard
tconstruct:hand_guard:0, Cheese Hand Guard
tconstruct:hand_guard:0, Plague Metal Hand Guard
tconstruct:hand_guard:0, Skyroot Hand Guard
tconstruct:hand_guard:0, Holystone Hand Guard
tconstruct:hand_guard:0, Zanite Hand Guard
tconstruct:hand_guard:0, Gravitite Hand Guard
tconstruct:hand_guard:0, Golden Amber Hand Guard
tconstruct:hand_guard:0, Valkyrie Hand Guard
tconstruct:hand_guard:0, Swet Hand Guard
tconstruct:hand_guard:0, Candy Cane Hand Guard
tconstruct:hand_guard:0, Cold Aercloud Hand Guard
tconstruct:hand_guard:0, Blue Aercloud Hand Guard
tconstruct:hand_guard:0, Golden Aercloud Hand Guard
tconstruct:hand_guard:0, Icestone Hand Guard
tconstruct:hand_guard:0, Black Quartz Hand Guard
tconstruct:hand_guard:0, Aeonsteel Hand Guard
tconstruct:hand_guard:0, Queensgold Hand Guard
tconstruct:hand_guard:0, Dogbearium Hand Guard
tconstruct:hand_guard:0, Sinisterium Hand Guard
tconstruct:hand_guard:0, Nihilite Hand Guard
tconstruct:hand_guard:0, Pandorium Hand Guard
tconstruct:hand_guard:0, Rosegold Hand Guard
tconstruct:hand_guard:0, Valyriansteel Hand Guard
tconstruct:hand_guard:0, Zirconium Hand Guard
tconstruct:hand_guard:0, Zircaloy Hand Guard
tconstruct:hand_guard:0, Allactite Hand Guard
tconstruct:hand_guard:0, Sapphire Hand Guard
tconstruct:hand_guard:0, Shivorium Hand Guard
tconstruct:hand_guard:0, Bivorium Hand Guard
tconstruct:hand_guard:0, Frostium Hand Guard
tconstruct:hand_guard:0, Froststeel Hand Guard
tconstruct:hand_guard:0, Mirion Hand Guard
tconstruct:hand_guard:0, Livingwood Hand Guard
tconstruct:hand_guard:0, Bloodwood Hand Guard
tconstruct:hand_guard:0, Fusewood Hand Guard
tconstruct:hand_guard:0, Emerald Hand Guard
tconstruct:hand_guard:0, Dark Matter Hand Guard
tconstruct:hand_guard:0, Red Matter Hand Guard
tconstruct:hand_guard:0, Wyvern Hand Guard
tconstruct:hand_guard:0, Awakened Hand Guard
tconstruct:hand_guard:0, Chaotic Hand Guard
tconstruct:cross_guard:0, Disruption Cross Guard
tconstruct:cross_guard:0, Void Spar Cross Guard
tconstruct:cross_guard:0, Enderal Cross Guard
tconstruct:cross_guard:0, Gallium Cross Guard
tconstruct:cross_guard:0, Ironwood Cross Guard
tconstruct:cross_guard:0, Electrical Cross Guard
tconstruct:cross_guard:0, Energetic Cross Guard
tconstruct:cross_guard:0, Vibrant Cross Guard
tconstruct:cross_guard:0, Red Cross Guard
tconstruct:cross_guard:0, Conductive Cross Guard
tconstruct:cross_guard:0, Pulsating Cross Guard
tconstruct:cross_guard:0, Dark Cross Guard
tconstruct:cross_guard:0, Souled Cross Guard
tconstruct:cross_guard:0, Cross Guard of the End
tconstruct:cross_guard:0, Fake-Iron Cross Guard
tconstruct:cross_guard:0, Bamboo Cross Guard
tconstruct:cross_guard:0, Ghostwood Cross Guard
tconstruct:cross_guard:0, Bloodwood Cross Guard
tconstruct:cross_guard:0, Darkwood Cross Guard
tconstruct:cross_guard:0, Steeleaf Cross Guard
tconstruct:cross_guard:0, Fiery Cross Guard
tconstruct:cross_guard:0, Knightly Cross Guard
tconstruct:cross_guard:0, Fusionite Cross Guard
tconstruct:cross_guard:0, Radium Cross Guard
tconstruct:cross_guard:0, Solar Steel Cross Guard
tconstruct:cross_guard:0, Penguinite Cross Guard
tconstruct:cross_guard:0, Wooden Cross Guard
tconstruct:cross_guard:0, Stone Cross Guard
tconstruct:cross_guard:0, Flint Cross Guard
tconstruct:cross_guard:0, Cactus Cross Guard
tconstruct:cross_guard:0, Bone Cross Guard
tconstruct:cross_guard:0, Obsidian Cross Guard
tconstruct:cross_guard:0, Prismarine Cross Guard
tconstruct:cross_guard:0, End Cross Guard
tconstruct:cross_guard:0, Paper Cross Guard
tconstruct:cross_guard:0, Sponge Cross Guard
tconstruct:cross_guard:0, Firewood Cross Guard
tconstruct:cross_guard:0, Iron Cross Guard
tconstruct:cross_guard:0, Pig Iron Cross Guard
tconstruct:cross_guard:0, Knightslime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Magma Slime Cross Guard
tconstruct:cross_guard:0, Netherrack Cross Guard
tconstruct:cross_guard:0, Cobalt Cross Guard
tconstruct:cross_guard:0, Ardite Cross Guard
tconstruct:cross_guard:0, Manyullyn Cross Guard
tconstruct:cross_guard:0, Copper Cross Guard
tconstruct:cross_guard:0, Bronze Cross Guard
tconstruct:cross_guard:0, Lead Cross Guard
tconstruct:cross_guard:0, Silver Cross Guard
tconstruct:cross_guard:0, Electrum Cross Guard
tconstruct:cross_guard:0, Steel Cross Guard
tconstruct:cross_guard:0, Umbrium Cross Guard
tconstruct:cross_guard:0, Corruption Cross Guard
tconstruct:cross_guard:0, Magical Wooden Cross Guard
tconstruct:cross_guard:0, Evil Infused Cross Guard
tconstruct:cross_guard:0, Enchanted Cross Guard
tconstruct:cross_guard:0, Demonic Cross Guard
tconstruct:cross_guard:0, Dragon Bone Cross Guard
tconstruct:cross_guard:0, Desert Myrmex Chitin Cross Guard
tconstruct:cross_guard:0, Jungle Myrmex Chitin Cross Guard
tconstruct:cross_guard:0, Fire Dragonsteel Cross Guard
tconstruct:cross_guard:0, Ice Dragonsteel Cross Guard
tconstruct:cross_guard:0, Weezer Cross Guard
tconstruct:cross_guard:0, Netherite Cross Guard
tconstruct:cross_guard:0, Prosperity Shard Cross Guard
tconstruct:cross_guard:0, Soulium Cross Guard
tconstruct:cross_guard:0, Base Essence Cross Guard
tconstruct:cross_guard:0, Inferium Cross Guard
tconstruct:cross_guard:0, Prudentium Cross Guard
tconstruct:cross_guard:0, Intermedium Cross Guard
tconstruct:cross_guard:0, Superium Cross Guard
tconstruct:cross_guard:0, Supremium Cross Guard
tconstruct:cross_guard:0, Black Quartz Cross Guard
tconstruct:cross_guard:0, Restonia Crystal Cross Guard
tconstruct:cross_guard:0, Palis Crystal Cross Guard
tconstruct:cross_guard:0, Diamatine Crystal Cross Guard
tconstruct:cross_guard:0, Void Crystal Cross Guard
tconstruct:cross_guard:0, Emeradic Crystal Cross Guard
tconstruct:cross_guard:0, Enori Crystal Cross Guard
tconstruct:cross_guard:0, Sunnarium Cross Guard
tconstruct:cross_guard:0, Sky Stone Cross Guard
tconstruct:cross_guard:0, Certus Quartz Cross Guard
tconstruct:cross_guard:0, Fluix Cross Guard
tconstruct:cross_guard:0, Fluix Steel Cross Guard
tconstruct:cross_guard:0, Aquamarine Cross Guard
tconstruct:cross_guard:0, Starmetal Cross Guard
tconstruct:cross_guard:0, Crystal Matrix Cross Guard
tconstruct:cross_guard:0, Neutronium Cross Guard
tconstruct:cross_guard:0, Infinity Cross Guard
tconstruct:cross_guard:0, Bound Cross Guard
tconstruct:cross_guard:0, Sentient Cross Guard
tconstruct:cross_guard:0, Livingrock Cross Guard
tconstruct:cross_guard:0, Livingwood Cross Guard
tconstruct:cross_guard:0, Dreamwood Cross Guard
tconstruct:cross_guard:0, Manasteel Cross Guard
tconstruct:cross_guard:0, Terrasteel Cross Guard
tconstruct:cross_guard:0, Elementium Cross Guard
tconstruct:cross_guard:0, Reformed Draconium Cross Guard
tconstruct:cross_guard:0, Coalesced Wyvern Cross Guard
tconstruct:cross_guard:0, Reformed Draconium Cross Guard
tconstruct:cross_guard:0, Restructured Chaos Cross Guard
tconstruct:cross_guard:0, Litherite Cross Guard
tconstruct:cross_guard:0, Erodium Cross Guard
tconstruct:cross_guard:0, Kyronite Cross Guard
tconstruct:cross_guard:0, Pladium Cross Guard
tconstruct:cross_guard:0, Ionite Cross Guard
tconstruct:cross_guard:0, Aethium Cross Guard
tconstruct:cross_guard:0, Lonsdaleite Cross Guard
tconstruct:cross_guard:0, Mica Cross Guard
tconstruct:cross_guard:0, Apatite Cross Guard
tconstruct:cross_guard:0, Essence-Infused Cross Guard
tconstruct:cross_guard:0, Meaty Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Pink Metal Cross Guard
tconstruct:cross_guard:0, Rubber Cross Guard
tconstruct:cross_guard:0, Advanced Alloy Cross Guard
tconstruct:cross_guard:0, Energium Cross Guard
tconstruct:cross_guard:0, Carbon Fiber Cross Guard
tconstruct:cross_guard:0, Iridium Cross Guard
tconstruct:cross_guard:0, UU-Metal Cross Guard
tconstruct:cross_guard:0, Osmium Cross Guard
tconstruct:cross_guard:0, HDPE Cross Guard
tconstruct:cross_guard:0, Fusewood Cross Guard
tconstruct:cross_guard:0, Dark Matter Cross Guard
tconstruct:cross_guard:0, Red Matter Cross Guard
tconstruct:cross_guard:0, Fluxed Electrum Cross Guard
tconstruct:cross_guard:0, Flux Crystal Cross Guard
tconstruct:cross_guard:0, Gelid Enderium Cross Guard
tconstruct:cross_guard:0, Gelid Gem Cross Guard
tconstruct:cross_guard:0, Thaumium Cross Guard
tconstruct:cross_guard:0, Void Metal Cross Guard
tconstruct:cross_guard:0, Primal Metal Cross Guard
tconstruct:cross_guard:0, Nickel Cross Guard
tconstruct:cross_guard:0, Platinum Cross Guard
tconstruct:cross_guard:0, Invar Cross Guard
tconstruct:cross_guard:0, Constantan Cross Guard
tconstruct:cross_guard:0, Signalum Cross Guard
tconstruct:cross_guard:0, Lumium Cross Guard
tconstruct:cross_guard:0, Enderium Cross Guard
tconstruct:cross_guard:0, Gold Cross Guard
tconstruct:cross_guard:0, Nether Quartz Cross Guard
tconstruct:cross_guard:0, Diamond Cross Guard
tconstruct:cross_guard:0, Tin Cross Guard
tconstruct:cross_guard:0, Zinc Cross Guard
tconstruct:cross_guard:0, Brass Cross Guard
tconstruct:cross_guard:0, Aluminum Cross Guard
tconstruct:cross_guard:0, Aluminum Brass Cross Guard
tconstruct:cross_guard:0, Fairy Cross Guard
tconstruct:cross_guard:0, Pokefennium Cross Guard
tconstruct:cross_guard:0, Red Aurum Cross Guard
tconstruct:cross_guard:0, Drulloy Cross Guard
tconstruct:cross_guard:0, Alumite Cross Guard
tconstruct:cross_guard:0, Jade Cross Guard
tconstruct:cross_guard:0, Amordrine Cross Guard
tconstruct:cross_guard:0, Haderoth Cross Guard
tconstruct:cross_guard:0, Alduorite Cross Guard
tconstruct:cross_guard:0, Vulcanite Cross Guard
tconstruct:cross_guard:0, Ignatius Cross Guard
tconstruct:cross_guard:0, Etherium Cross Guard
tconstruct:cross_guard:0, Astral Silver Cross Guard
tconstruct:cross_guard:0, Hepatizon Cross Guard
tconstruct:cross_guard:0, Eximite Cross Guard
tconstruct:cross_guard:0, Sanguinite Cross Guard
tconstruct:cross_guard:0, Desichalkos Cross Guard
tconstruct:cross_guard:0, Celenegil Cross Guard
tconstruct:cross_guard:0, Shadow Iron Cross Guard
tconstruct:cross_guard:0, Mithril Cross Guard
tconstruct:cross_guard:0, Carmot Cross Guard
tconstruct:cross_guard:0, Ceruclase Cross Guard
tconstruct:cross_guard:0, Deep Iron Cross Guard
tconstruct:cross_guard:0, Angmallen Cross Guard
tconstruct:cross_guard:0, Kalendrite Cross Guard
tconstruct:cross_guard:0, Damascus Steel Cross Guard
tconstruct:cross_guard:0, Prometheum Cross Guard
tconstruct:cross_guard:0, Adamantine Cross Guard
tconstruct:cross_guard:0, Tartarite Cross Guard
tconstruct:cross_guard:0, Atlarus Cross Guard
tconstruct:cross_guard:0, Black Steel Cross Guard
tconstruct:cross_guard:0, Vyroxeres Cross Guard
tconstruct:cross_guard:0, Oureclase Cross Guard
tconstruct:cross_guard:0, Inolashite Cross Guard
tconstruct:cross_guard:0, Orichalcum Cross Guard
tconstruct:cross_guard:0, Infuscolium Cross Guard
tconstruct:cross_guard:0, Midasium Cross Guard
tconstruct:cross_guard:0, Shadow Steel Cross Guard
tconstruct:cross_guard:0, Krik Cross Guard
tconstruct:cross_guard:0, Rubracium Cross Guard
tconstruct:cross_guard:0, Insanium Cross Guard
tconstruct:cross_guard:0, Ruby Cross Guard
tconstruct:cross_guard:0, Peridot Cross Guard
tconstruct:cross_guard:0, Malachite Cross Guard
tconstruct:cross_guard:0, Topaz Cross Guard
tconstruct:cross_guard:0, Tanzanite Cross Guard
tconstruct:cross_guard:0, Amethyst Cross Guard
tconstruct:cross_guard:0, Refined Obsidian Cross Guard
tconstruct:cross_guard:0, Refined Glowstone Cross Guard
tconstruct:cross_guard:0, Osgloglas Cross Guard
tconstruct:cross_guard:0, Osmiridium Cross Guard
tconstruct:cross_guard:0, Lumium Cross Guard
tconstruct:cross_guard:0, Void Cross Guard
tconstruct:cross_guard:0, Cheese Cross Guard
tconstruct:cross_guard:0, Plague Metal Cross Guard
tconstruct:cross_guard:0, Skyroot Cross Guard
tconstruct:cross_guard:0, Holystone Cross Guard
tconstruct:cross_guard:0, Zanite Cross Guard
tconstruct:cross_guard:0, Gravitite Cross Guard
tconstruct:cross_guard:0, Golden Amber Cross Guard
tconstruct:cross_guard:0, Valkyrie Cross Guard
tconstruct:cross_guard:0, Swet Cross Guard
tconstruct:cross_guard:0, Candy Cane Cross Guard
tconstruct:cross_guard:0, Cold Aercloud Cross Guard
tconstruct:cross_guard:0, Blue Aercloud Cross Guard
tconstruct:cross_guard:0, Golden Aercloud Cross Guard
tconstruct:cross_guard:0, Icestone Cross Guard
tconstruct:cross_guard:0, Black Quartz Cross Guard
tconstruct:cross_guard:0, Aeonsteel Cross Guard
tconstruct:cross_guard:0, Queensgold Cross Guard
tconstruct:cross_guard:0, Dogbearium Cross Guard
tconstruct:cross_guard:0, Sinisterium Cross Guard
tconstruct:cross_guard:0, Nihilite Cross Guard
tconstruct:cross_guard:0, Pandorium Cross Guard
tconstruct:cross_guard:0, Rosegold Cross Guard
tconstruct:cross_guard:0, Valyriansteel Cross Guard
tconstruct:cross_guard:0, Zirconium Cross Guard
tconstruct:cross_guard:0, Zircaloy Cross Guard
tconstruct:cross_guard:0, Allactite Cross Guard
tconstruct:cross_guard:0, Sapphire Cross Guard
tconstruct:cross_guard:0, Shivorium Cross Guard
tconstruct:cross_guard:0, Bivorium Cross Guard
tconstruct:cross_guard:0, Frostium Cross Guard
tconstruct:cross_guard:0, Froststeel Cross Guard
tconstruct:cross_guard:0, Mirion Cross Guard
tconstruct:cross_guard:0, Livingwood Cross Guard
tconstruct:cross_guard:0, Bloodwood Cross Guard
tconstruct:cross_guard:0, Fusewood Cross Guard
tconstruct:cross_guard:0, Emerald Cross Guard
tconstruct:cross_guard:0, Dark Matter Cross Guard
tconstruct:cross_guard:0, Red Matter Cross Guard
tconstruct:cross_guard:0, Wyvern Cross Guard
tconstruct:cross_guard:0, Awakened Cross Guard
tconstruct:cross_guard:0, Chaotic Cross Guard
tconstruct:large_plate:0, Disruption Large Plate
tconstruct:large_plate:0, Void Spar Large Plate
tconstruct:large_plate:0, Enderal Large Plate
tconstruct:large_plate:0, Gallium Large Plate
tconstruct:large_plate:0, Ironwood Large Plate
tconstruct:large_plate:0, Electrical Large Plate
tconstruct:large_plate:0, Energetic Large Plate
tconstruct:large_plate:0, Vibrant Large Plate
tconstruct:large_plate:0, Red Large Plate
tconstruct:large_plate:0, Conductive Large Plate
tconstruct:large_plate:0, Pulsating Large Plate
tconstruct:large_plate:0, Dark Large Plate
tconstruct:large_plate:0, Souled Large Plate
tconstruct:large_plate:0, Large Plate of the End
tconstruct:large_plate:0, Fake-Iron Large Plate
tconstruct:large_plate:0, Bamboo Large Plate
tconstruct:large_plate:0, Ghostwood Large Plate
tconstruct:large_plate:0, Bloodwood Large Plate
tconstruct:large_plate:0, Darkwood Large Plate
tconstruct:large_plate:0, Naga Scale Large Plate
tconstruct:large_plate:0, Steeleaf Large Plate
tconstruct:large_plate:0, Fiery Large Plate
tconstruct:large_plate:0, Knightly Large Plate
tconstruct:large_plate:0, Fusionite Large Plate
tconstruct:large_plate:0, Radium Large Plate
tconstruct:large_plate:0, Solar Steel Large Plate
tconstruct:large_plate:0, Penguinite Large Plate
tconstruct:large_plate:0, Wooden Large Plate
tconstruct:large_plate:0, Stone Large Plate
tconstruct:large_plate:0, Flint Large Plate
tconstruct:large_plate:0, Cactus Large Plate
tconstruct:large_plate:0, Bone Large Plate
tconstruct:large_plate:0, Obsidian Large Plate
tconstruct:large_plate:0, Prismarine Large Plate
tconstruct:large_plate:0, End Large Plate
tconstruct:large_plate:0, Paper Large Plate
tconstruct:large_plate:0, Sponge Large Plate
tconstruct:large_plate:0, Firewood Large Plate
tconstruct:large_plate:0, Iron Large Plate
tconstruct:large_plate:0, Pig Iron Large Plate
tconstruct:large_plate:0, Knightslime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Magma Slime Large Plate
tconstruct:large_plate:0, Netherrack Large Plate
tconstruct:large_plate:0, Cobalt Large Plate
tconstruct:large_plate:0, Ardite Large Plate
tconstruct:large_plate:0, Manyullyn Large Plate
tconstruct:large_plate:0, Copper Large Plate
tconstruct:large_plate:0, Bronze Large Plate
tconstruct:large_plate:0, Lead Large Plate
tconstruct:large_plate:0, Silver Large Plate
tconstruct:large_plate:0, Electrum Large Plate
tconstruct:large_plate:0, Steel Large Plate
tconstruct:large_plate:0, Umbrium Large Plate
tconstruct:large_plate:0, Corruption Large Plate
tconstruct:large_plate:0, Magical Wooden Large Plate
tconstruct:large_plate:0, Evil Infused Large Plate
tconstruct:large_plate:0, Enchanted Large Plate
tconstruct:large_plate:0, Demonic Large Plate
tconstruct:large_plate:0, Dragon Bone Large Plate
tconstruct:large_plate:0, Desert Myrmex Chitin Large Plate
tconstruct:large_plate:0, Jungle Myrmex Chitin Large Plate
tconstruct:large_plate:0, Fire Dragonsteel Large Plate
tconstruct:large_plate:0, Ice Dragonsteel Large Plate
tconstruct:large_plate:0, Weezer Large Plate
tconstruct:large_plate:0, Netherite Large Plate
tconstruct:large_plate:0, Prosperity Shard Large Plate
tconstruct:large_plate:0, Soulium Large Plate
tconstruct:large_plate:0, Base Essence Large Plate
tconstruct:large_plate:0, Inferium Large Plate
tconstruct:large_plate:0, Prudentium Large Plate
tconstruct:large_plate:0, Intermedium Large Plate
tconstruct:large_plate:0, Superium Large Plate
tconstruct:large_plate:0, Supremium Large Plate
tconstruct:large_plate:0, Black Quartz Large Plate
tconstruct:large_plate:0, Restonia Crystal Large Plate
tconstruct:large_plate:0, Palis Crystal Large Plate
tconstruct:large_plate:0, Diamatine Crystal Large Plate
tconstruct:large_plate:0, Void Crystal Large Plate
tconstruct:large_plate:0, Emeradic Crystal Large Plate
tconstruct:large_plate:0, Enori Crystal Large Plate
tconstruct:large_plate:0, Sunnarium Large Plate
tconstruct:large_plate:0, Sky Stone Large Plate
tconstruct:large_plate:0, Certus Quartz Large Plate
tconstruct:large_plate:0, Fluix Large Plate
tconstruct:large_plate:0, Fluix Steel Large Plate
tconstruct:large_plate:0, Aquamarine Large Plate
tconstruct:large_plate:0, Starmetal Large Plate
tconstruct:large_plate:0, Crystal Matrix Large Plate
tconstruct:large_plate:0, Neutronium Large Plate
tconstruct:large_plate:0, Infinity Large Plate
tconstruct:large_plate:0, Bound Large Plate
tconstruct:large_plate:0, Sentient Large Plate
tconstruct:large_plate:0, Livingrock Large Plate
tconstruct:large_plate:0, Livingwood Large Plate
tconstruct:large_plate:0, Dreamwood Large Plate
tconstruct:large_plate:0, Manasteel Large Plate
tconstruct:large_plate:0, Terrasteel Large Plate
tconstruct:large_plate:0, Elementium Large Plate
tconstruct:large_plate:0, Reformed Draconium Large Plate
tconstruct:large_plate:0, Coalesced Wyvern Large Plate
tconstruct:large_plate:0, Reformed Draconium Large Plate
tconstruct:large_plate:0, Restructured Chaos Large Plate
tconstruct:large_plate:0, Litherite Large Plate
tconstruct:large_plate:0, Erodium Large Plate
tconstruct:large_plate:0, Kyronite Large Plate
tconstruct:large_plate:0, Pladium Large Plate
tconstruct:large_plate:0, Ionite Large Plate
tconstruct:large_plate:0, Aethium Large Plate
tconstruct:large_plate:0, Lonsdaleite Large Plate
tconstruct:large_plate:0, Mica Large Plate
tconstruct:large_plate:0, Apatite Large Plate
tconstruct:large_plate:0, Essence-Infused Large Plate
tconstruct:large_plate:0, Meaty Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Pink Metal Large Plate
tconstruct:large_plate:0, Rubber Large Plate
tconstruct:large_plate:0, Advanced Alloy Large Plate
tconstruct:large_plate:0, Energium Large Plate
tconstruct:large_plate:0, Carbon Fiber Large Plate
tconstruct:large_plate:0, Iridium Large Plate
tconstruct:large_plate:0, UU-Metal Large Plate
tconstruct:large_plate:0, Osmium Large Plate
tconstruct:large_plate:0, HDPE Large Plate
tconstruct:large_plate:0, Fusewood Large Plate
tconstruct:large_plate:0, Dark Matter Large Plate
tconstruct:large_plate:0, Red Matter Large Plate
tconstruct:large_plate:0, Fluxed Electrum Large Plate
tconstruct:large_plate:0, Flux Crystal Large Plate
tconstruct:large_plate:0, Gelid Enderium Large Plate
